     ,Unnamed: 0 ,UDI   ,Product ID ,Type ,Air temperature [K] ,Process temperature [K] ,Rotational speed [rpm] ,Torque [Nm] ,Tool wear [min] ,Target ,Failure Type             ,Noise Power ,Noise    ,Difference Temperature ,Rotation per torque ,Torque per Rotation ,Tool wear per Rotation ,Tool wear per torque ,Tool wear per power
6405 ,      6405 , 6406 ,L53585     ,L    ,              300.1 ,                  309.7 ,                  2151 ,       17.5 ,            173 ,     0 ,No Failure               ,    3941.91 ,1081.91  ,    4.799999999999983  ,122.91428571428573  , 0.008135750813575  ,    0.0804277080427708 ,  9.885714285714286  , 0.043887354099916
6406 ,      6406 , 6407 ,L53586     ,L    ,              300.2 ,                  309.8 ,                  1526 ,       45.6 ,            175 ,     0 ,No Failure               ,    7286.99 ,4426.99  ,    4.800000000000011  , 33.46491228070175  , 0.0298820445609436 ,    0.1146788990825688 ,  3.837719298245614  , 0.0240154027931971
6407 ,      6407 , 6408 ,M21267     ,M    ,              300.3 ,                  309.9 ,                  1611 ,       29.0 ,            177 ,     0 ,No Failure               ,    4892.4  ,2032.4   ,    4.799999999999983  , 55.55172413793103  , 0.0180012414649286 ,    0.1098696461824953 ,  6.103448275862069  , 0.0361785626686289
6408 ,      6408 , 6409 ,L53588     ,L    ,              300.3 ,                  309.9 ,                  1601 ,       31.7 ,            180 ,     0 ,No Failure               ,    5314.71 ,2454.71  ,    4.799999999999983  , 50.50473186119874  , 0.0198001249219237 ,    0.1124297314178638 ,  5.678233438485805  , 0.0338682637434591
6409 ,      6409 , 6410 ,L53589     ,L    ,              300.3 ,                  310.0 ,                  1560 ,       40.8 ,            182 ,     0 ,No Failure               ,    6665.2  ,3805.2   ,    4.849999999999994  , 38.23529411764706  , 0.0261538461538461 ,    0.1166666666666666 ,  4.46078431372549   , 0.0273060073216107
6410 ,      6410 , 6411 ,L53590     ,L    ,              300.4 ,                  310.1 ,                  1544 ,       41.9 ,            184 ,     0 ,No Failure               ,    6774.7  ,3914.7   ,    4.850000000000023  , 36.84964200477327  , 0.0271373056994818 ,    0.1191709844559585 ,  4.391408114558473  , 0.0271598742379736
6411 ,      6411 , 6412 ,M21271     ,M    ,              300.4 ,                  310.0 ,                  1560 ,       42.3 ,            186 ,     0 ,No Failure               ,    6910.25 ,4050.25  ,    4.800000000000011  , 36.87943262411348  , 0.0271153846153846 ,    0.1192307692307692 ,  4.3971631205673765 , 0.0269165370283274
6412 ,      6412 , 6413 ,L53592     ,L    ,              300.4 ,                  310.0 ,                  1423 ,       44.2 ,            189 ,     0 ,No Failure               ,    6586.52 ,3726.52  ,    4.800000000000011  , 32.1945701357466   , 0.0310611384399156 ,    0.1328179901616303 ,  4.276018099547511  , 0.0286949709406484
6413 ,      6413 , 6414 ,L53593     ,L    ,              300.4 ,                  310.1 ,                  1614 ,       33.5 ,            191 ,     0 ,No Failure               ,    5662.09 ,2802.09  ,    4.850000000000023  , 48.17910447761194  , 0.0207558859975216 ,    0.1183395291201982 ,  5.701492537313433  , 0.0337331268135971
6414 ,      6414 , 6415 ,M21274     ,M    ,              300.4 ,                  310.1 ,                  1457 ,       35.1 ,            193 ,     0 ,No Failure               ,    5355.44 ,2495.44  ,    4.850000000000023  , 41.50997150997151  , 0.0240905971173644 ,    0.1324639670555936 ,  5.498575498575498  , 0.0360381219843747
6415 ,      6415 , 6416 ,L53595     ,L    ,              300.4 ,                  310.1 ,                  1503 ,       42.2 ,            196 ,     0 ,No Failure               ,    6642.02 ,3782.02  ,    4.850000000000023  , 35.616113744075825 , 0.0280771789753825 ,    0.1304058549567531 ,  4.644549763033175  , 0.0295090951246759
6416 ,      6416 , 6417 ,H35830     ,H    ,              300.4 ,                  310.1 ,                  1484 ,       38.0 ,            198 ,     0 ,No Failure               ,    5905.36 ,3045.36  ,    4.850000000000023  , 39.05263157894737  , 0.0256064690026954 ,    0.1334231805929919 ,  5.2105263157894735 , 0.0335288619152769
6417 ,      6417 , 6418 ,L53597     ,L    ,              300.3 ,                  309.9 ,                  1540 ,       39.9 ,            203 ,     0 ,No Failure               ,    6434.61 ,3574.61  ,    4.799999999999983  , 38.59649122807018  , 0.0259090909090909 ,    0.1318181818181818 ,  5.087719298245614  , 0.0315481435549318
6418 ,      6418 , 6419 ,H35832     ,H    ,              300.3 ,                  309.9 ,                  1405 ,       52.1 ,            205 ,     0 ,No Failure               ,    7665.54 ,4805.54  ,    4.799999999999983  , 26.967370441458733 , 0.0370818505338078 ,    0.1459074733096085 ,  3.9347408829174655 , 0.0267430605019346
6419 ,      6419 , 6420 ,H35833     ,H    ,              300.3 ,                  309.9 ,                  1394 ,       46.7 ,            210 ,     1 ,Tool Wear Failure        ,    6817.24 ,3957.24  ,    4.799999999999983  , 29.85010706638116  , 0.0335007173601147 ,    0.1506456241032998 ,  4.49678800856531   , 0.030804255094437
6420 ,      6420 , 6421 ,L53600     ,L    ,              300.3 ,                  309.9 ,                  1518 ,       36.4 ,              0 ,     0 ,No Failure               ,    5786.31 ,2926.31  ,    4.799999999999983  , 41.70329670329671  , 0.0239789196310935 ,    0.0                ,  0.0                , 0.0
6421 ,      6421 , 6422 ,L53601     ,L    ,              300.3 ,                  309.9 ,                  1527 ,       41.4 ,              2 ,     0 ,No Failure               ,    6620.15 ,3760.15  ,    4.799999999999983  , 36.88405797101449  , 0.0271119842829076 ,    0.0013097576948264 ,  0.0483091787439613 , 0.0003021079582788
6422 ,      6422 , 6423 ,L53602     ,L    ,              300.3 ,                  309.9 ,                  1377 ,       55.3 ,              4 ,     0 ,No Failure               ,    7974.21 ,5114.21  ,    4.799999999999983  , 24.900542495479204 , 0.040159767610748  ,    0.0029048656499636 ,  0.0723327305605786 , 0.0005016170880877
6423 ,      6423 , 6424 ,M21283     ,M    ,              300.3 ,                  310.0 ,                  1537 ,       37.5 ,              6 ,     0 ,No Failure               ,    6035.78 ,3175.78  ,    4.849999999999994  , 40.986666666666665 , 0.0243981782693558 ,    0.0039037085230969 ,  0.16               , 0.000994072017204
6424 ,      6424 , 6425 ,M21284     ,M    ,              300.3 ,                  310.0 ,                  1409 ,       43.2 ,              9 ,     0 ,No Failure               ,    6374.17 ,3514.17  ,    4.849999999999994  , 32.61574074074074  , 0.0306600425833924 ,    0.0063875088715401 ,  0.2083333333333333 , 0.0014119485360446
6425 ,      6425 , 6426 ,L53605     ,L    ,              300.3 ,                  309.9 ,                  1393 ,       56.1 ,             12 ,     0 ,No Failure               ,    8183.57 ,5323.57  ,    4.799999999999983  , 24.830659536541887 , 0.040272792534099  ,    0.0086145010768126 ,  0.213903743315508  , 0.0014663527042598
6426 ,      6426 , 6427 ,L53606     ,L    ,              300.2 ,                  309.7 ,                  1448 ,       36.8 ,             14 ,     0 ,No Failure               ,    5580.14 ,2720.14  ,    4.75               , 39.34782608695652  , 0.0254143646408839 ,    0.0096685082872928 ,  0.3804347826086957 , 0.0025088976262244
6427 ,      6427 , 6428 ,L53607     ,L    ,              300.2 ,                  309.8 ,                  1418 ,       49.3 ,             16 ,     0 ,No Failure               ,    7320.69 ,4460.69  ,    4.800000000000011  , 28.76267748478702  , 0.0347672778561354 ,    0.0112834978843441 ,  0.3245436105476673 , 0.002185586331343
6428 ,      6428 , 6429 ,M21288     ,M    ,              300.2 ,                  309.8 ,                  1743 ,       24.1 ,             18 ,     0 ,No Failure               ,    4398.89 ,1538.89  ,    4.800000000000011  , 72.32365145228215  , 0.0138267355134825 ,    0.0103270223752151 ,  0.7468879668049793 , 0.0040919413761198
6429 ,      6429 , 6430 ,M21289     ,M    ,              300.2 ,                  309.8 ,                  1394 ,       47.4 ,             21 ,     0 ,No Failure               ,    6919.42 ,4059.42  ,    4.800000000000011  , 29.40928270042194  , 0.0340028694404591 ,    0.0150645624103299 ,  0.4430379746835443 , 0.0030349364542114
6430 ,      6430 , 6431 ,L53610     ,L    ,              300.3 ,                  309.8 ,                  1523 ,       39.2 ,             24 ,     0 ,No Failure               ,    6251.94 ,3391.94  ,    4.75               , 38.85204081632653  , 0.0257386736703873 ,    0.015758371634931  ,  0.6122448979591836 , 0.0038388084338621
6431 ,      6431 , 6432 ,L53611     ,L    ,              300.2 ,                  309.8 ,                  1353 ,       59.4 ,             26 ,     0 ,No Failure               ,    8416.14 ,5556.14  ,    4.800000000000011  , 22.77777777777778  , 0.0439024390243902 ,    0.0192165558019216 ,  0.4377104377104377 , 0.0030893022216835
6432 ,      6432 , 6433 ,M21292     ,M    ,              300.3 ,                  309.9 ,                  1447 ,       46.5 ,             28 ,     0 ,No Failure               ,    7046.12 ,4186.12  ,    4.799999999999983  , 31.118279569892472 , 0.0321354526606772 ,    0.0193503800967519 ,  0.6021505376344086 , 0.0039738182148473
6433 ,      6433 , 6434 ,L53613     ,L    ,              300.3 ,                  309.9 ,                  1570 ,       34.0 ,             31 ,     0 ,No Failure               ,    5589.94 ,2729.94  ,    4.799999999999983  , 46.1764705882353   , 0.021656050955414  ,    0.0197452229299363 ,  0.9117647058823528 , 0.005545676697782
6434 ,      6434 , 6435 ,M21294     ,M    ,              300.3 ,                  309.9 ,                  1494 ,       38.5 ,             33 ,     0 ,No Failure               ,    6023.38 ,3163.38  ,    4.799999999999983  , 38.8051948051948   , 0.0257697456492637 ,    0.0220883534136546 ,  0.8571428571428571 , 0.0054786515212389
6435 ,      6435 , 6436 ,L53615     ,L    ,              300.3 ,                  309.9 ,                  1621 ,       34.1 ,             36 ,     0 ,No Failure               ,    5788.5  ,2928.5   ,    4.799999999999983  , 47.5366568914956   , 0.0210363972856261 ,    0.0222085132634176 ,  1.0557184750733135 , 0.0062192277792174
6436 ,      6436 , 6437 ,L53616     ,L    ,              300.4 ,                  310.0 ,                  1769 ,       26.1 ,             38 ,     0 ,No Failure               ,    4835.01 ,1975.01  ,    4.800000000000011  , 67.77777777777777  , 0.0147540983606557 ,    0.0214810627473148 ,  1.4559386973180075 , 0.0078593425866751
6437 ,      6437 , 6438 ,L53617     ,L    ,              300.4 ,                  310.0 ,                  1282 ,       66.1 ,             40 ,     0 ,No Failure               ,    8873.97 ,6013.97  ,    4.800000000000011  , 19.394856278366117 , 0.051560062402496  ,    0.0312012480499219 ,  0.6051437216338881 , 0.0045075653850531
6438 ,      6438 , 6439 ,L53618     ,L    ,              300.4 ,                  310.0 ,                  1581 ,       30.3 ,             42 ,     0 ,No Failure               ,    5016.53 ,2156.53  ,    4.800000000000011  , 52.17821782178218  , 0.0191650853889943 ,    0.0265654648956356 ,  1.386138613861386  , 0.0083723211064221
6439 ,      6439 , 6440 ,L53619     ,L    ,              300.6 ,                  310.1 ,                  1656 ,       32.7 ,             44 ,     0 ,No Failure               ,    5670.7  ,2810.7   ,    4.75               , 50.642201834862384 , 0.0197463768115942 ,    0.0265700483091787 ,  1.3455657492354738 , 0.0077591831696263
6440 ,      6440 , 6441 ,L53620     ,L    ,              300.6 ,                  310.2 ,                  1648 ,       31.7 ,             46 ,     0 ,No Failure               ,    5470.73 ,2610.73  ,    4.799999999999983  , 51.98738170347004  , 0.0192354368932038 ,    0.0279126213592233 ,  1.4511041009463723 , 0.0084083842558488
6441 ,      6441 , 6442 ,L53621     ,L    ,              300.7 ,                  310.2 ,                  1639 ,       31.4 ,             48 ,     0 ,No Failure               ,    5389.36 ,2529.36  ,    4.75               , 52.197452229299365 , 0.0191580231848688 ,    0.0292861500915192 ,  1.5286624203821657 , 0.0089064378701738
6442 ,      6442 , 6443 ,L53622     ,L    ,              300.7 ,                  310.2 ,                  1348 ,       54.8 ,             50 ,     0 ,No Failure               ,    7735.69 ,4875.69  ,    4.75               , 24.598540145985403 , 0.0406528189910979 ,    0.0370919881305637 ,  0.9124087591240876 , 0.0064635475309894
6443 ,      6443 , 6444 ,L53623     ,L    ,              300.8 ,                  310.3 ,                  1537 ,       33.3 ,             52 ,     0 ,No Failure               ,    5359.78 ,2499.78  ,    4.75               , 46.15615615615616  , 0.021665582303188  ,    0.0338321405335068 ,  1.5615615615615617 , 0.0097018907492471
6444 ,      6444 , 6445 ,M21304     ,M    ,              300.8 ,                  310.3 ,                  1270 ,       61.0 ,             54 ,     0 ,No Failure               ,    8112.64 ,5252.64  ,    4.75               , 20.81967213114754  , 0.0480314960629921 ,    0.04251968503937   ,  0.8852459016393442 , 0.0066562795834648
6445 ,      6445 , 6446 ,L53625     ,L    ,              300.7 ,                  310.3 ,                  1662 ,       34.4 ,             57 ,     0 ,No Failure               ,    5987.12 ,3127.12  ,    4.800000000000011  , 48.31395348837209  , 0.0206979542719614 ,    0.0342960288808664 ,  1.6569767441860466 , 0.0095204372052004
6446 ,      6446 , 6447 ,M21306     ,M    ,              300.7 ,                  310.3 ,                  1471 ,       40.2 ,             59 ,     0 ,No Failure               ,    6192.52 ,3332.52  ,    4.800000000000011  , 36.59203980099503  , 0.0273283480625424 ,    0.0401087695445275 ,  1.4676616915422884 , 0.0095276236491767
6447 ,      6447 , 6448 ,L53627     ,L    ,              300.6 ,                  310.1 ,                  1337 ,       45.8 ,             62 ,     0 ,No Failure               ,    6412.47 ,3552.47  ,    4.75               , 29.19213973799127  , 0.0342557965594614 ,    0.0463724756918474 ,  1.3537117903930131 , 0.0096686612179082
6448 ,      6448 , 6449 ,H35862     ,H    ,              300.7 ,                  310.2 ,                  1877 ,       24.8 ,             64 ,     0 ,No Failure               ,    4874.66 ,2014.66  ,    4.75               , 75.68548387096774  , 0.0132125732551944 ,    0.0340969632392115 ,  2.5806451612903225 , 0.0131291208002199
6449 ,      6449 , 6450 ,L53629     ,L    ,              300.6 ,                  310.2 ,                  1519 ,       44.6 ,             69 ,     0 ,No Failure               ,    7094.49 ,4234.49  ,    4.799999999999983  , 34.05829596412556  , 0.0293614219881501 ,    0.0454246214614878 ,  1.547085201793722  , 0.0097258576726445
6450 ,      6450 , 6451 ,L53630     ,L    ,              300.6 ,                  310.2 ,                  1378 ,       47.3 ,             71 ,     0 ,No Failure               ,    6825.57 ,3965.57  ,    4.799999999999983  , 29.133192389006343 , 0.0343251088534107 ,    0.0515239477503628 ,  1.5010570824524314 , 0.0104020616593192
6451 ,      6451 , 6452 ,L53631     ,L    ,              300.7 ,                  310.2 ,                  1696 ,       27.5 ,             73 ,     0 ,No Failure               ,    4884.13 ,2024.13  ,    4.75               , 61.67272727272727  , 0.0162146226415094 ,    0.0430424528301886 ,  2.6545454545454548 , 0.0149463671114405
6452 ,      6452 , 6453 ,L53632     ,L    ,              300.7 ,                  310.1 ,                  1376 ,       50.8 ,             75 ,     0 ,No Failure               ,    7319.99 ,4459.99  ,    4.700000000000017  , 27.086614173228348 , 0.0369186046511627 ,    0.0545058139534883 ,  1.4763779527559056 , 0.0102459156364967
6453 ,      6453 , 6454 ,L53633     ,L    ,              300.7 ,                  310.2 ,                  1807 ,       24.2 ,             77 ,     0 ,No Failure               ,    4579.33 ,1719.33  ,    4.75               , 74.6694214876033   , 0.0133923630326508 ,    0.042612064194798  ,  3.181818181818182  , 0.0168146868646723
6454 ,      6454 , 6455 ,L53634     ,L    ,              300.7 ,                  310.1 ,                  1598 ,       32.8 ,             79 ,     0 ,No Failure               ,    5488.82 ,2628.82  ,    4.700000000000017  , 48.71951219512196  , 0.0205256570713391 ,    0.0494367959949937 ,  2.408536585365854  , 0.0143928931901574
6455 ,      6455 , 6456 ,L53635     ,L    ,              300.7 ,                  310.1 ,                  1565 ,       40.2 ,             81 ,     0 ,No Failure               ,    6588.23 ,3728.23  ,    4.700000000000017  , 38.93034825870647  , 0.0256869009584664 ,    0.0517571884984025 ,  2.014925373134328  , 0.0122946527367745
6456 ,      6456 , 6457 ,L53636     ,L    ,              300.7 ,                  310.2 ,                  1387 ,       50.6 ,             83 ,     0 ,No Failure               ,    7349.46 ,4489.46  ,    4.75               , 27.411067193675887 , 0.0364816149963951 ,    0.0598413842826243 ,  1.6403162055335967 , 0.011293346722072
6457 ,      6457 , 6458 ,L53637     ,L    ,              300.7 ,                  310.0 ,                  1395 ,       48.0 ,             85 ,     0 ,No Failure               ,    7012.03 ,4152.03  ,    4.650000000000006  , 29.0625            , 0.0344086021505376 ,    0.060931899641577  ,  1.7708333333333333 , 0.0121220245777613
6458 ,      6458 , 6459 ,M21318     ,M    ,              300.6 ,                  310.0 ,                  1302 ,       62.9 ,             87 ,     0 ,No Failure               ,    8576.11 ,5716.11  ,    4.699999999999989  , 20.69952305246423  , 0.0483102918586789 ,    0.0668202764976958 ,  1.383147853736089  , 0.0101444594344055
6459 ,      6459 , 6460 ,M21319     ,M    ,              300.6 ,                  310.0 ,                  1397 ,       55.2 ,             90 ,     0 ,No Failure               ,    8075.4  ,5215.4   ,    4.699999999999989  , 25.307971014492757 , 0.0395132426628489 ,    0.0644237652111667 ,  1.6304347826086956 , 0.0111449587636525
6460 ,      6460 , 6461 ,L53640     ,L    ,              300.6 ,                  310.0 ,                  1313 ,       52.9 ,             93 ,     0 ,No Failure               ,    7273.59 ,4413.59  ,    4.699999999999989  , 24.820415879017013 , 0.0402894135567402 ,    0.0708301599390708 ,  1.7580340264650285 , 0.0127859832627354
6461 ,      6461 , 6462 ,L53641     ,L    ,              300.6 ,                  310.0 ,                  1505 ,       35.9 ,             95 ,     0 ,No Failure               ,    5657.96 ,2797.96  ,    4.699999999999989  , 41.922005571030645 , 0.0238538205980066 ,    0.0631229235880398 ,  2.6462395543175488 , 0.0167905039979073
6462 ,      6462 , 6463 ,H35876     ,H    ,              300.6 ,                  310.0 ,                  1483 ,       44.0 ,             97 ,     0 ,No Failure               ,    6833.17 ,3973.17  ,    4.699999999999989  , 33.70454545454545  , 0.0296695886716115 ,    0.0654079568442346 ,  2.2045454545454546 , 0.0141954612573666
6463 ,      6463 , 6464 ,H35877     ,H    ,              300.5 ,                  310.0 ,                  1358 ,       60.4 ,            102 ,     0 ,No Failure               ,    8589.45 ,5729.45  ,    4.75               , 22.483443708609272 , 0.0444771723122238 ,    0.0751104565537555 ,  1.6887417218543046 , 0.0118750327436564
6464 ,      6464 , 6465 ,M21324     ,M    ,              300.5 ,                  309.9 ,                  1735 ,       27.0 ,            107 ,     0 ,No Failure               ,    4905.6  ,2045.6   ,    4.699999999999989  , 64.25925925925925  , 0.0155619596541786 ,    0.061671469740634  ,  3.962962962962963  , 0.0218118069145466
6465 ,      6465 , 6466 ,M21325     ,M    ,              300.5 ,                  309.8 ,                  1416 ,       48.5 ,            110 ,     0 ,No Failure               ,    7191.73 ,4331.73  ,    4.650000000000006  , 29.195876288659797 , 0.0342514124293785 ,    0.077683615819209  ,  2.268041237113402  , 0.0152953461823511
6466 ,      6466 , 6467 ,L53646     ,L    ,              300.4 ,                  309.7 ,                  1740 ,       31.1 ,            113 ,     0 ,No Failure               ,    5666.8  ,2806.8   ,    4.650000000000006  , 55.948553054662376 , 0.0178735632183908 ,    0.0649425287356321 ,  3.633440514469453  , 0.0199407072774758
6467 ,      6467 , 6468 ,L53647     ,L    ,              300.4 ,                  309.7 ,                  1692 ,       27.4 ,            115 ,     0 ,No Failure               ,    4854.89 ,1994.89  ,    4.650000000000006  , 61.751824817518255 , 0.0161938534278959 ,    0.067966903073286  ,  4.197080291970803  , 0.0236874573883239
6468 ,      6468 , 6469 ,L53648     ,L    ,              300.5 ,                  309.8 ,                  1507 ,       42.5 ,            117 ,     0 ,No Failure               ,    6707.04 ,3847.04  ,    4.650000000000006  , 35.45882352941177  , 0.0282017252820172 ,    0.0776376907763769 ,  2.752941176470588  , 0.0174443569741644
6469 ,      6469 , 6470 ,M21329     ,M    ,              300.4 ,                  309.6 ,                  1521 ,       35.0 ,            119 ,     0 ,No Failure               ,    5574.76 ,2714.76  ,    4.600000000000023  , 43.457142857142856 , 0.0230111768573307 ,    0.0782380013149244 ,  3.4                , 0.0213462104198207
6470 ,      6470 , 6471 ,L53650     ,L    ,              300.4 ,                  309.6 ,                  1379 ,       54.5 ,            122 ,     0 ,No Failure               ,    7870.27 ,5010.27  ,    4.600000000000023  , 25.30275229357798  , 0.0395213923132704 ,    0.0884699057287889 ,  2.238532110091743  , 0.015501374158701
6471 ,      6471 , 6472 ,L53651     ,L    ,              300.4 ,                  309.6 ,                  1523 ,       38.5 ,            124 ,     0 ,No Failure               ,    6140.3  ,3280.3   ,    4.600000000000023  , 39.55844155844156  , 0.0252790544977019 ,    0.0814182534471437 ,  3.220779220779221  , 0.0201944530397537
6472 ,      6472 , 6473 ,H35886     ,H    ,              300.4 ,                  309.6 ,                  1571 ,       33.6 ,            126 ,     0 ,No Failure               ,    5527.7  ,2667.7   ,    4.600000000000023  , 46.75595238095238  , 0.0213876511775938 ,    0.080203691915977  ,  3.75               , 0.0227942905729326
6473 ,      6473 , 6474 ,H35887     ,H    ,              300.4 ,                  309.5 ,                  1547 ,       50.7 ,            131 ,     0 ,No Failure               ,    8213.47 ,5353.47  ,    4.550000000000011  , 30.51282051282051  , 0.0327731092436974 ,    0.0846800258564964 ,  2.583826429980276  , 0.0159494099327081
6474 ,      6474 , 6475 ,M21334     ,M    ,              300.5 ,                  309.7 ,                  1347 ,       54.3 ,            136 ,     0 ,No Failure               ,    7659.42 ,4799.42  ,    4.599999999999994  , 24.806629834254142 , 0.0403118040089086 ,    0.1009651076466221 ,  2.504604051565378  , 0.0177559136331471
6475 ,      6475 , 6476 ,L53655     ,L    ,              300.5 ,                  309.7 ,                  1560 ,       30.2 ,            139 ,     0 ,No Failure               ,    4933.56 ,2073.56  ,    4.599999999999994  , 51.65562913907285  , 0.0193589743589743 ,    0.0891025641025641 ,  4.602649006622516  , 0.028174381177081
6476 ,      6476 , 6477 ,L53656     ,L    ,              300.5 ,                  309.7 ,                  1384 ,       48.6 ,            141 ,     0 ,No Failure               ,    7043.7  ,4183.7   ,    4.599999999999994  , 28.477366255144037 , 0.0351156069364161 ,    0.101878612716763  ,  2.9012345679012346 , 0.0200178883257378
6477 ,      6477 , 6478 ,L53657     ,L    ,              300.5 ,                  309.7 ,                  1841 ,       24.6 ,            143 ,     0 ,No Failure               ,    4742.61 ,1882.61  ,    4.599999999999994  , 74.83739837398373  , 0.0133623030961434 ,    0.0776751765344921 ,  5.8130081300813    , 0.0301521735921781
6479 ,      6479 , 6480 ,L53659     ,L    ,              300.6 ,                  309.8 ,                  1418 ,       42.7 ,            147 ,     0 ,No Failure               ,    6340.63 ,3480.63  ,    4.599999999999994  , 33.20843091334894  , 0.0301128349788434 ,    0.1036671368124118 ,  3.442622950819672  , 0.0231838161192184
6480 ,      6480 , 6481 ,L53660     ,L    ,              300.7 ,                  309.9 ,                  1775 ,       26.6 ,            149 ,     0 ,No Failure               ,    4944.34 ,2084.34  ,    4.599999999999994  , 66.72932330827068  , 0.0149859154929577 ,    0.0839436619718309 ,  5.601503759398496  , 0.0301354680301111
6481 ,      6481 , 6482 ,L53661     ,L    ,              300.7 ,                  309.8 ,                  1406 ,       48.4 ,            151 ,     0 ,No Failure               ,    7126.22 ,4266.22  ,    4.550000000000011  , 29.049586776859503 , 0.0344238975817923 ,    0.1073968705547653 ,  3.1198347107438016 , 0.0211893542439049
6482 ,      6482 , 6483 ,L53662     ,L    ,              300.6 ,                  309.9 ,                  1480 ,       43.7 ,            153 ,     0 ,No Failure               ,    6772.85 ,3912.85  ,    4.649999999999977  , 33.86727688787185  , 0.029527027027027  ,    0.1033783783783783 ,  3.501144164759725  , 0.0225901946743246
6483 ,      6483 , 6484 ,L53663     ,L    ,              300.7 ,                  309.9 ,                  1412 ,       45.3 ,            155 ,     0 ,No Failure               ,    6698.25 ,3838.25  ,    4.599999999999994  , 31.169977924944813 , 0.0320821529745042 ,    0.1097733711048158 ,  3.4216335540838854 , 0.0231403724853506
6484 ,      6484 , 6485 ,H35898     ,H    ,              300.6 ,                  309.8 ,                  1913 ,       22.5 ,            157 ,     0 ,No Failure               ,    4507.4  ,1647.4   ,    4.599999999999994  , 85.02222222222223  , 0.0117616309461578 ,    0.0820700470465237 ,  6.977777777777778  , 0.0348316102409371
6485 ,      6485 , 6486 ,L53665     ,L    ,              300.6 ,                  309.8 ,                  1629 ,       37.6 ,            162 ,     0 ,No Failure               ,    6414.13 ,3554.13  ,    4.599999999999994  , 43.32446808510638  , 0.0230816451810926 ,    0.0994475138121546 ,  4.308510638297872  , 0.0252567378584468
6486 ,      6486 , 6487 ,L53666     ,L    ,              300.5 ,                  309.8 ,                  1939 ,       21.4 ,            164 ,     0 ,No Failure               ,    4345.3  ,1485.3   ,    4.650000000000006  , 90.60747663551402  , 0.01103661681279   ,    0.0845796802475502 ,  7.663551401869159  , 0.0377419280602029
6487 ,      6487 , 6488 ,H35901     ,H    ,              300.6 ,                  309.8 ,                  1541 ,       36.2 ,            166 ,     0 ,No Failure               ,    5841.71 ,2981.71  ,    4.599999999999994  , 42.56906077348066  , 0.0234912394548994 ,    0.1077222582738481 ,  4.585635359116022  , 0.0284163369972148
6488 ,      6488 , 6489 ,L53668     ,L    ,              300.7 ,                  309.8 ,                  1330 ,       54.4 ,            171 ,     0 ,No Failure               ,    7576.68 ,4716.68  ,    4.550000000000011  , 24.448529411764707 , 0.0409022556390977 ,    0.1285714285714285 ,  3.1433823529411766 , 0.0225692519678803
6489 ,      6489 , 6490 ,M21349     ,M    ,              300.7 ,                  309.8 ,                  1490 ,       38.8 ,            173 ,     0 ,No Failure               ,    6054.06 ,3194.06  ,    4.550000000000011  , 38.402061855670105 , 0.0260402684563758 ,    0.1161073825503355 ,  4.458762886597938  , 0.0285758647915613
6490 ,      6490 , 6491 ,L53670     ,L    ,              300.7 ,                  309.9 ,                  1383 ,       44.5 ,            176 ,     0 ,No Failure               ,    6444.82 ,3584.82  ,    4.599999999999994  , 31.078651685393258 , 0.032176428054953  ,    0.1272595806218366 ,  3.955056179775281  , 0.0273087533864405
6491 ,      6491 , 6492 ,L53671     ,L    ,              300.8 ,                  310.0 ,                  1468 ,       52.7 ,            178 ,     0 ,No Failure               ,    8101.5  ,5241.5   ,    4.599999999999994  , 27.855787476280835 , 0.0358991825613079 ,    0.1212534059945504 ,  3.3776091081593926 , 0.0219712398938468
6492 ,      6492 , 6493 ,M21352     ,M    ,              300.8 ,                  309.9 ,                  1444 ,       46.0 ,            180 ,     0 ,No Failure               ,    6955.91 ,4095.91  ,    4.549999999999983  , 31.39130434782609  , 0.0318559556786703 ,    0.1246537396121883 ,  3.9130434782608696 , 0.0258772755829215
6493 ,      6493 , 6494 ,L53673     ,L    ,              300.7 ,                  309.8 ,                  1363 ,       53.1 ,            183 ,     0 ,No Failure               ,    7579.12 ,4719.12  ,    4.550000000000011  , 25.66854990583804  , 0.0389581804842259 ,    0.1342626559060895 ,  3.446327683615819  , 0.0241452833574346
6494 ,      6494 , 6495 ,L53674     ,L    ,              300.6 ,                  309.7 ,                  1617 ,       33.2 ,            185 ,     0 ,No Failure               ,    5621.82 ,2761.82  ,    4.549999999999983  , 48.70481927710843  , 0.0205318491032776 ,    0.1144094001236858 ,  5.572289156626505  , 0.0329074925913672
6495 ,      6495 , 6496 ,M21355     ,M    ,              300.6 ,                  309.8 ,                  1694 ,       31.1 ,            187 ,     0 ,No Failure               ,    5516.99 ,2656.99  ,    4.599999999999994  , 54.46945337620578  , 0.0183589138134592 ,    0.1103896103896103 ,  6.012861736334405  , 0.033895294354349
6496 ,      6496 , 6497 ,L53676     ,L    ,              300.7 ,                  309.9 ,                  1815 ,       27.0 ,            190 ,     0 ,No Failure               ,    5131.79 ,2271.79  ,    4.599999999999994  , 67.22222222222223  , 0.0148760330578512 ,    0.1046831955922865 ,  7.037037037037037  , 0.0370241182901093
